"SEQN","FSDHH","FSDAD","FSD151","FSQ165","FSQ012","FSD230","FSD162","FSQ760","FSQ653","FSD660ZC","FSD675","FSD680","FSD670ZC","FSQ690","FSQ695","FSD652ZW","FSD672ZW","FSD652CW","FSD660ZW"
122939,1,1,2,2,,,2,,,,,,,,,,,,
122940,1,1,2,2,,,2,,,,,,,,,,,,
122941,1,1,1,1,1,2,2,,,,,,,,,,,,
122942,1,1,2,2,,,2,,1,2,1,1,14,2,,,,,
122943,,,,,,,,,,,,,,,,,,,
122944,2,2,2,1,1,2,2,,,,,,,,,,,,
122945,2,2,2,2,,,2,,,,,,,,,,,,
122946,,,,,,,,,,,,,,,,2,,2,2
122947,2,2,2,1,2,,2,,,,,,,,,,,,
122948,1,1,2,2,,,2,,,,,,,,,,,,
122949,1,1,2,2,,,1,1,,,,,,,,,,,
122950,1,1,1,1,1,1,1,1,,,,,,,,,,,
122951,1,1,2,2,,,2,,,,,,,,,,,,
122952,3,3,2,1,1,1,2,,,,,,,,,,,,
122953,1,1,2,2,,,2,,,,,,,,,,,,
122954,1,1,2,1,1,1,2,,,,,,,,,,,,
122955,3,3,1,1,2,,2,,,,,,,,,,,,
122956,3,3,2,1,1,1,2,,,,,,,,,,,,
122957,2,2,2,1,2,,1,1,1,1,1,1,24,1,5,,,,
122958,4,4,2,1,1,1,2,,,,,,,,,,,,
122959,1,1,2,2,,,2,,,,,,,,,,,,
122960,,,,,,,,,,,,,,,,,,,
122961,1,1,2,2,,,2,,,,,,,,,,,,
122962,1,1,2,2,,,2,,,,,,,,,,,,
122963,1,1,2,1,2,,2,,,,,,,,,,,,
122964,4,4,2,1,1,1,2,,2,,,,,2,,,,,
122965,2,2,2,1,1,1,1,2,1,2,1,2,6,2,,,,,
122966,2,1,2,2,,,2,,2,,,,,2,,,,,
122967,1,1,2,2,,,2,,,,,,,,,,,,
122968,1,1,2,2,,,2,,,,,,,,,,,,
122969,3,3,2,1,1,1,2,,,,,,,,,,,,
122970,,,,,,,,,,,,,,,,,,,
122971,2,2,2,1,2,,2,,,,,,,,,,,,
122972,1,1,1,2,,,2,,,,,,,,,,,,
122973,4,3,2,1,1,1,1,1,,,,,,,,,,,
122974,2,2,2,2,,,2,,,,,,,,,,,,
122975,1,1,2,2,,,2,,,,,,,,,,,,
122976,4,4,1,1,1,1,2,,1,2,1,1,21,1,1,,,,
122977,1,1,2,2,,,2,,,,,,,,,,,,
122978,3,2,1,1,1,1,2,,,,,,,,,,,,
122979,1,1,2,1,2,,2,,,,,,,,,,,,
122980,2,2,1,1,1,1,2,,,,,,,,,,,,
122981,1,1,2,2,,,2,,,,,,,,,,,,
122982,3,3,2,2,,,2,,,,,,,,,,,,
122983,1,1,2,1,1,1,1,1,,,,,,,,,,,
122984,1,1,2,1,1,1,2,,,,,,,,,,,,
122985,1,1,2,2,,,2,,,,,,,,,,,,
122986,4,4,2,1,1,1,1,1,1,1,1,,60,1,3,,,,
122987,1,1,2,2,,,2,,,,,,,,,,,,
122988,,,,,,,,,,,,,,,,,,,
122989,1,1,2,2,,,2,,,,,,,,,,,,
122990,1,1,2,1,2,,1,1,,,,,,,,,,,
122991,1,1,2,2,,,2,,,,,,,,,,,,
122992,1,1,2,2,,,2,,,,,,,,,,,,
122993,1,1,2,1,1,2,2,,,,,,,,,,,,
122994,1,1,2,1,2,,2,,,,,,,,,,,,
122995,1,1,2,2,,,2,,,,,,,,,,,,
122996,1,1,2,2,,,2,,,,,,,,,,,,
122997,2,2,2,2,,,2,,,,,,,,,,,,
122998,1,1,2,2,,,2,,,,,,,,,,,,
122999,3,2,2,1,1,1,2,,,,,,,,,,,,
123000,1,1,2,2,,,2,,,,,,,,,,,,
123001,1,1,2,2,,,2,,2,,,,,2,,,,,
123002,2,2,2,2,,,2,,,,,,,,,,,,
123003,,,,,,,,,,,,,,,,,,,
123004,1,1,2,2,,,2,,,,,,,,,,,,
123005,2,2,1,1,1,1,1,2,,,,,,,,,,,
123006,2,2,2,1,1,1,1,1,1,1,2,,7,2,,,,,
123007,2,2,2,1,1,1,2,,,,,,,,,,,,
123008,,,,,,,,,,,,,,,,,,,
123009,1,1,2,2,,,2,,,,,,,,,,,,
123010,1,1,2,2,,,2,,,,,,,,,,,,
123011,1,1,2,2,,,2,,,,,,,,,,,,
123012,1,1,2,1,1,1,2,,,,,,,,,,,,
123013,1,1,2,2,,,2,,,,,,,,,,,,
123014,3,3,1,1,1,1,2,,,,,,,,,,,,
123015,1,1,2,2,,,2,,,,,,,,,,,,
123016,1,1,2,2,,,2,,,,,,,,,,,,
123017,2,2,2,1,2,,2,,,,,,,,,,,,
123018,1,1,2,2,,,1,1,1,1,1,,1,1,1,,,,
123019,1,1,2,2,,,2,,,,,,,,,,,,
123020,3,2,2,2,,,2,,,,,,,,,,,,
123021,1,1,2,1,2,,2,,,,,,,,,,,,
123022,1,1,2,2,,,2,,,,,,,,,,,,
123023,1,1,2,1,1,2,2,,,,,,,,,,,,
123024,1,1,2,2,,,2,,,,,,,,,,,,
123025,1,1,2,2,,,2,,,,,,,,,,,,
123026,2,2,2,1,1,1,1,1,,,,,,,,,,,
123027,1,1,2,2,,,2,,,,,,,,,,,,
123028,3,2,2,1,1,1,2,,,,,,,,,,,,
123029,2,2,2,2,,,2,,,,,,,,,,,,
123030,2,2,2,1,1,2,2,,,,,,,,,,,,
123031,1,1,2,2,,,2,,,,,,,,,,,,
123032,1,1,2,1,2,,2,,,,,,,,,,,,
123033,3,3,2,2,,,2,,,,,,,,,,,,
123034,1,1,2,1,2,,2,,,,,,,,,,,,
123035,1,1,2,2,,,1,1,,,,,,,,2,,2,2
123036,,,,,,,,,,,,,,,,,,,
123037,1,1,2,2,,,2,,,,,,,,,,,,
123038,2,2,2,1,2,,2,,,,,,,,,,,,
123039,3,3,2,1,1,2,1,2,,,,,,,,,,,
123040,1,1,2,1,1,1,2,,,,,,,,,,,,
123041,1,1,2,2,,,2,,,,,,,,,,,,
123042,3,3,1,1,2,,2,,,,,,,,,,,,
123043,3,3,1,2,,,2,,,,,,,,,,,,
123044,,,,,,,,,2,,,,,2,,,,,
123045,2,2,2,1,2,,2,,,,,,,,,,,,
123046,3,4,2,2,,,1,1,1,2,1,1,24,1,3,,,,
123047,3,2,1,1,1,2,2,,,,,,,,,,,,
123048,1,1,2,2,,,2,,,,,,,,,,,,
123049,,,7,7,,,1,1,,,,,,,,,,,
123050,1,1,2,2,,,2,,,,,,,,,,,,
123051,3,2,1,1,1,1,2,,,,,,,,,,,,
123052,1,1,2,1,1,1,1,1,,,,,,,,1,3,1,2
123053,3,3,1,1,1,1,1,1,,,,,,,,,,,
123054,4,4,1,2,,,2,,,,,,,,,,,,
123055,1,1,2,2,,,2,,,,,,,,,,,,
123056,1,1,2,2,,,2,,,,,,,,,,,,
123057,2,2,2,1,1,2,2,,,,,,,,,,,,
123058,,,,,,,,,,,,,,,,,,,
123059,3,3,2,9,,,2,,,,,,,,,,,,
123060,1,1,2,2,,,1,1,,,,,,,,,,,
123061,2,2,2,1,1,1,2,,1,2,1,2,8,1,3,,,,
123062,1,1,2,2,,,2,,,,,,,,,,,,
123063,1,1,2,2,,,2,,,,,,,,,,,,
123064,1,1,2,2,,,2,,,,,,,,,,,,
123065,1,1,2,1,1,2,1,1,,,,,,,,,,,
123066,1,1,2,2,,,2,,,,,,,,,,,,
123067,,,,,,,,,,,,,,,,,,,
123068,1,1,2,2,,,2,,,,,,,,,,,,
123069,1,1,2,2,,,2,,,,,,,,,,,,
123070,1,1,2,2,,,2,,,,,,,,,,,,
123071,1,1,2,2,,,1,1,1,1,1,,2,1,6,,,,
123072,2,2,2,1,1,1,1,2,,,,,,,,,,,
123073,2,2,2,1,1,1,2,,,,,,,,,,,,
123074,1,1,2,2,,,2,,,,,,,,,,,,
123075,1,1,2,2,,,2,,,,,,,,,,,,
123076,3,3,2,1,1,1,1,1,1,1,1,,48,1,1,,,,
123077,1,1,2,2,,,2,,,,,,,,,,,,
123078,1,1,2,1,2,,2,,,,,,,,,,,,
123079,1,1,2,2,,,2,,,,,,,,,,,,
123080,1,1,2,2,,,2,,,,,,,,,,,,
123081,3,3,1,1,1,1,2,,,,,,,,,,,,
123082,1,1,2,1,2,,2,,,,,,,,,,,,
123083,1,1,2,2,,,2,,,,,,,,,,,,
123084,3,3,2,1,1,2,2,,,,,,,,,,,,
123085,4,4,1,1,1,1,2,,,,,,,,,,,,
123086,1,1,2,2,,,2,,,,,,,,,,,,
123087,4,4,2,2,,,2,,,,,,,,,,,,
123088,1,1,2,2,,,2,,,,,,,,,,,,
123089,1,1,2,2,,,2,,,,,,,,,,,,
123090,1,1,2,2,,,2,,,,,,,,,,,,
123091,1,1,2,2,,,2,,,,,,,,,,,,
123092,1,1,2,1,1,1,1,1,,,,,,,,,,,
123093,4,4,1,1,2,,2,,,,,,,,,,,,
123094,1,1,2,2,,,2,,,,,,,,,2,,2,2
123095,,,,,,,,,,,,,,,,,,,
123096,1,1,2,2,,,2,,,,,,,,,,,,
123097,1,1,2,2,,,2,,,,,,,,,,,,
123098,1,1,2,2,,,2,,,,,,,,,,,,
123099,2,2,2,1,2,,2,,,,,,,,,,,,
123100,2,2,2,1,1,1,1,1,1,1,1,1,42,1,8,,,,
123101,1,1,2,2,,,2,,,,,,,,,,,,
123102,1,1,2,2,,,2,,,,,,,,,,,,
123103,1,1,2,2,,,2,,,,,,,,,,,,
123104,1,1,2,2,,,2,,,,,,,,,,,,
123105,1,1,2,2,,,2,,,,,,,,,,,,
123106,4,4,1,1,1,2,1,1,1,1,1,1,20,1,3,,,,
123107,1,1,2,1,1,1,2,,,,,,,,,,,,
123108,1,1,2,2,,,2,,,,,,,,,2,,2,2
123109,2,2,2,1,1,1,1,1,,,,,,,,,,,
123110,2,2,2,1,2,,2,,,,,,,,,,,,
123111,3,3,2,2,,,2,,,,,,,,,,,,
123112,1,1,2,1,2,,2,,,,,,,,,,,,
123113,1,1,2,2,,,2,,,,,,,,,,,,
123114,1,1,2,1,1,1,2,,,,,,,,,,,,
123115,1,1,2,2,,,2,,,,,,,,,,,,
123116,3,3,1,2,,,2,,,,,,,,,,,,
123117,1,1,2,1,1,1,1,1,1,1,1,,1,1,2,,,,
123118,3,3,1,1,1,1,2,,,,,,,,,,,,
123119,1,1,2,2,,,2,,,,,,,,,,,,
123120,1,1,2,1,2,,2,,,,,,,,,,,,
123121,1,1,2,2,,,2,,,,,,,,,,,,
123122,2,2,1,1,1,1,2,,,,,,,,,,,,
123123,3,3,1,1,1,1,2,,,,,,,,,,,,
123124,3,3,2,1,1,1,1,1,,,,,,,,,,,
123125,1,1,2,1,2,,2,,,,,,,,,,,,
123126,1,1,2,2,,,2,,,,,,,,,,,,
123127,1,1,2,2,,,2,,,,,,,,,,,,
123128,1,1,2,2,,,2,,,,,,,,,,,,
123129,2,2,1,1,2,,2,,,,,,,,,,,,
123130,3,3,2,2,,,2,,,,,,,,,,,,
123131,1,1,2,2,,,2,,,,,,,,,,,,
123132,1,1,2,1,2,,2,,,,,,,,,,,,
123133,2,2,2,1,2,,1,1,,,,,,,,,,,
123134,3,4,2,2,,,1,1,,,,,,,,,,,
123135,1,1,2,2,,,2,,,,,,,,,,,,
123136,1,1,2,1,2,,2,,2,,,,,1,5,,,,
123137,,,,,,,,,,,,,,,,,,,
123138,1,1,2,2,,,2,,,,,,,,,,,,
123139,1,1,2,2,,,2,,,,,,,,,,,,
123140,1,1,2,1,1,1,1,1,1,1,1,1,24,1,5,,,,
123141,2,2,2,1,1,1,2,,,,,,,,,,,,
123142,1,1,2,1,9,,1,2,,,,,,,,,,,
123143,1,1,2,2,,,2,,2,,,,,2,,,,,
123144,1,1,2,1,1,1,1,1,,,,,,,,,,,
123145,1,1,2,2,,,2,,,,,,,,,,,,
123146,1,1,2,1,1,1,2,,,,,,,,,,,,
123147,1,1,2,2,,,2,,,,,,,,,,,,
123148,3,3,2,2,,,2,,1,2,1,2,11,1,2,,,,
123149,1,1,2,2,,,2,,,,,,,,,,,,
123150,1,1,2,2,,,2,,,,,,,,,,,,
123151,1,1,2,1,1,1,2,,,,,,,,,,,,
123152,1,1,2,2,,,2,,2,,,,,2,,,,,
123153,2,2,2,1,1,1,2,,,,,,,,,,,,
123154,1,1,2,1,1,1,2,,1,2,1,1,48,1,1,,,,
123155,1,1,2,1,2,,2,,,,,,,,,,,,
123156,1,1,2,1,2,,2,,,,,,,,,,,,
123157,1,1,2,2,,,1,1,1,1,1,,3,2,,,,,
123158,1,1,2,2,,,2,,,,,,,,,,,,
123159,1,1,1,1,1,2,2,,,,,,,,,,,,
123160,1,1,2,1,1,1,2,,,,,,,,,,,,
123161,3,2,2,1,1,1,2,,1,2,1,2,12,2,,,,,
123162,1,1,2,2,,,2,,,,,,,,,,,,
123163,1,1,2,2,,,2,,,,,,,,,,,,
123164,1,1,2,1,2,,2,,,,,,,,,,,,
123165,,,,,,,,,,,,,,,,2,,2,2
123166,1,1,2,2,,,2,,2,,,,,2,,,,,
123167,1,1,2,1,2,,2,,,,,,,,,,,,
123168,1,1,2,2,,,2,,2,,,,,2,,,,,
123169,,,,,,,,,,,,,,,,,,,
123170,1,1,2,1,1,1,2,,,,,,,,,,,,
123171,3,3,2,1,1,1,2,,,,,,,,,,,,
123172,1,1,2,2,,,1,2,,,,,,,,,,,
123173,1,1,2,1,2,,2,,,,,,,,,,,,
123174,1,1,2,1,1,1,1,1,,,,,,,,,,,
123175,1,1,2,2,,,2,,,,,,,,,,,,
123176,1,1,2,2,,,2,,2,,,,,2,,,,,
123177,1,1,2,2,,,2,,2,,,,,2,,,,,
123178,1,1,2,1,2,,2,,,,,,,,,,,,
123179,1,1,2,2,,,2,,,,,,,,,,,,
123180,2,2,1,1,2,,2,,2,,,,,2,,,,,
123181,1,1,2,1,2,,2,,,,,,,,,,,,
123182,1,1,2,2,,,2,,,,,,,,,,,,
123183,1,1,2,1,2,,2,,,,,,,,,,,,
123184,1,1,2,2,,,2,,1,2,1,1,36,1,3,,,,
123185,1,1,2,2,,,2,,,,,,,,,,,,
123186,2,2,2,2,,,2,,,,,,,,,,,,
123187,,,,,,,,,,,,,,,,,,,
123188,3,3,2,1,2,,2,,,,,,,,,,,,
123189,1,1,2,1,2,,2,,,,,,,,,,,,
123190,1,1,2,2,,,2,,,,,,,,,,,,
123191,1,1,2,2,,,2,,,,,,,,,,,,
123192,3,2,2,1,1,1,2,,,,,,,,,,,,
123193,3,3,1,1,1,1,2,,,,,,,,,,,,
123194,1,1,2,2,,,2,,2,,,,,2,,,,,
123195,1,1,2,1,1,1,1,1,1,2,2,1,36,2,,,,,
123196,1,1,2,1,1,1,2,,,,,,,,,,,,
123197,1,1,2,2,,,2,,,,,,,,,,,,
123198,1,1,2,2,,,2,,,,,,,,,,,,
123199,2,2,1,1,2,,2,,,,,,,,,,,,
123200,1,1,2,2,,,2,,,,,,,,,,,,
123201,1,1,2,1,2,,2,,1,2,1,1,24,2,,,,,
123202,1,1,2,1,1,1,2,,,,,,,,,,,,
123203,1,1,2,1,2,,2,,,,,,,,,,,,
123204,3,4,1,1,1,2,2,,,,,,,,,,,,
123205,1,1,2,2,,,2,,,,,,,,,,,,
123206,4,4,2,1,1,2,2,,,,,,,,,,,,
123207,1,1,2,2,,,2,,,,,,,,,,,,
123208,1,1,2,2,,,2,,2,,,,,2,,,,,
123209,4,4,2,1,1,1,1,1,1,1,1,1,24,1,3,,,,
123210,1,1,2,2,,,2,,,,,,,,,,,,
123211,1,1,2,2,,,2,,,,,,,,,,,,
123212,1,1,2,2,,,2,,,,,,,,,,,,
123213,3,3,1,1,1,1,2,,,,,,,,,,,,
123214,1,1,2,2,,,2,,,,,,,,,,,,
123215,1,1,2,2,,,2,,,,,,,,,,,,
123216,1,1,2,2,,,2,,,,,,,,,,,,
123217,4,4,2,1,2,,2,,,,,,,,,,,,
123218,3,2,2,1,1,1,2,,,,,,,,,,,,
123219,1,1,2,1,2,,2,,,,,,,,,,,,
123220,,,,,,,,,,,,,,,,,,,
123221,1,1,2,2,,,2,,,,,,,,,,,,
123222,2,2,2,1,2,,2,,,,,,,,,,,,
123223,,,,,,,,,,,,,,,,,,,
123224,1,1,2,2,,,2,,,,,,,,,,,,
123225,1,1,2,1,1,1,1,1,1,2,1,1,48,1,1,,,,
123226,2,2,2,1,2,,2,,,,,,,,,,,,
123227,2,1,2,2,,,2,,,,,,,,,,,,
123228,1,1,2,2,,,2,,,,,,,,,,,,
123229,1,1,2,1,2,,2,,,,,,,,,,,,
123230,2,2,1,1,1,1,2,,1,2,1,1,36,1,6,,,,
123231,1,1,2,2,,,2,,,,,,,,,,,,
123232,1,1,2,2,,,2,,,,,,,,,,,,
123233,1,1,2,2,,,2,,,,,,,,,,,,
123234,1,1,2,2,,,2,,,,,,,,,,,,
123235,1,1,2,2,,,2,,,,,,,,,,,,
123236,3,3,2,1,2,,2,,1,2,1,1,24,1,4,,,,
123237,1,1,2,2,,,2,,,,,,,,,,,,
123238,1,1,2,2,,,2,,2,,,,,2,,,,,
123239,4,4,1,1,1,1,1,2,,,,,,,,,,,
123240,4,4,1,1,1,1,2,,,,,,,,,,,,
123241,,,,,,,,,,,,,,,,,,,
123242,1,1,2,2,,,2,,2,,,,,2,,,,,
123243,1,1,2,2,,,2,,,,,,,,,,,,
123244,1,1,2,2,,,2,,,,,,,,,,,,
123245,1,1,2,2,,,2,,,,,,,,,,,,
123246,3,4,2,1,1,1,2,,,,,,,,,,,,
123247,1,1,2,2,,,2,,,,,,,,,,,,
123248,1,1,2,2,,,2,,,,,,,,,,,,
123249,4,4,1,1,2,,2,,,,,,,,,,,,
123250,1,1,2,1,1,1,2,,,,,,,,,,,,
123251,1,1,2,2,,,2,,,,,,,,,,,,
123252,1,1,2,1,2,,2,,,,,,,,,,,,
123253,3,3,2,1,1,1,1,1,,,,,,,,,,,
123254,3,3,2,2,,,1,1,,,,,,,,,,,
123255,1,1,2,2,,,2,,,,,,,,,,,,
123256,,,,,,,,,,,,,,,,,,,
123257,1,1,2,1,2,,2,,,,,,,,,,,,
123258,1,1,2,2,,,2,,,,,,,,,,,,
123259,2,2,2,2,,,2,,,,,,,,,,,,
123260,4,3,2,1,1,1,1,2,,,,,,,,,,,
123261,1,1,2,7,,,2,,,,,,,,,,,,
123262,2,2,2,2,,,2,,,,,,,,,,,,
123263,1,1,2,2,,,2,,,,,,,,,,,,
123264,1,1,2,2,,,2,,,,,,,,,,,,
123265,2,2,2,2,,,2,,,,,,,,,,,,
123266,3,3,2,1,1,1,1,2,,,,,,,,,,,
123267,1,1,2,2,,,2,,,,,,,,,,,,
123268,1,1,2,1,2,,2,,,,,,,,,,,,
123269,2,2,2,1,1,1,1,1,,,,,,,,,,,
123270,,,,,,,,,,,,,,,,,,,
123271,1,1,2,2,,,2,,,,,,,,,,,,
123272,1,1,2,2,,,2,,,,,,,,,,,,
123273,1,1,2,1,1,2,2,,,,,,,,,,,,
123274,2,2,2,2,,,2,,,,,,,,,,,,
123275,4,4,1,1,2,,2,,,,,,,,,,,,
123276,1,1,2,2,,,2,,,,,,,,,,,,
123277,4,4,1,1,2,,1,1,,,,,,,,,,,
123278,1,1,2,2,,,2,,,,,,,,,,,,
123279,1,1,2,1,2,,2,,,,,,,,,,,,
123280,1,1,2,1,1,9,2,,,,,,,,,,,,
123281,1,1,2,2,,,2,,,,,,,,,,,,
123282,1,1,2,1,1,1,2,,,,,,,,,,,,
123283,1,1,2,1,1,1,2,,1,2,1,1,12,1,5,,,,
123284,1,1,2,2,,,2,,,,,,,,,,,,
123285,,,,,,,,,2,,,,,2,,,,,
123286,,,,,,,,,,,,,,,,,,,
123287,1,1,2,1,1,1,1,1,,,,,,,,,,,
123288,,,,,,,,,1,1,1,,3,1,3,,,,
123289,1,1,2,2,,,2,,,,,,,,,,,,
123290,4,4,2,2,,,2,,,,,,,,,,,,
123291,4,4,1,1,1,1,2,,,,,,,,,,,,
123292,3,3,2,2,,,2,,,,,,,,,,,,
123293,2,2,2,2,,,2,,,,,,,,,,,,
123294,1,1,2,2,,,2,,,,,,,,,,,,
123295,4,4,2,2,,,2,,,,,,,,,,,,
123296,1,1,2,2,,,2,,,,,,,,,,,,
123297,1,1,2,2,,,2,,,,,,,,,,,,
123298,1,1,2,2,,,1,2,,,,,,,,,,,
123299,3,3,7,7,,,7,,,,,,,,,,,,
123300,3,3,2,1,1,1,1,1,1,1,1,1,36,1,1,,,,
123301,,,,,,,,,,,,,,,,,,,
123302,2,2,2,2,,,2,,,,,,,,,,,,
123303,3,3,2,1,1,1,2,,1,2,1,2,11,1,5,,,,
123304,,,,,,,,,,,,,,,,,,,
123305,1,1,2,2,,,2,,2,,,,,2,,,,,
123306,1,1,2,2,,,2,,,,,,,,,,,,
123307,1,1,2,2,,,2,,,,,,,,,,,,
123308,3,2,1,1,1,2,2,,,,,,,,,,,,
123309,1,1,2,1,1,1,2,,,,,,,,,,,,
123310,1,1,2,2,,,2,,,,,,,,,,,,
123311,2,2,2,1,1,1,2,,,,,,,,,,,,
123312,3,2,1,1,1,1,2,,,,,,,,,,,,
123313,1,1,2,1,1,1,2,,1,2,1,2,12,2,,,,,
123314,1,1,2,2,,,2,,,,,,,,,,,,
123315,3,3,1,2,,,2,,,,,,,,,,,,
123316,4,4,1,1,1,1,2,,,,,,,,,,,,
123317,2,2,1,1,2,,2,,,,,,,,,,,,
123318,2,2,2,1,2,,2,,,,,,,,,,,,
123319,3,3,2,1,1,1,2,,,,,,,,,,,,
123320,1,1,2,2,,,2,,,,,,,,,,,,
123321,3,3,2,1,1,1,1,1,,,,,,,,2,,2,2
123322,2,2,2,1,2,,2,,,,,,,,,,,,
123323,1,1,2,1,1,1,2,,,,,,,,,,,,
123324,3,3,2,1,2,,2,,,,,,,,,,,,
123325,1,1,2,2,,,2,,,,,,,,,,,,
123326,2,1,2,1,2,,2,,,,,,,,,,,,
123327,1,1,2,2,,,2,,,,,,,,,,,,
123328,1,1,2,2,,,2,,,,,,,,,,,,
123329,1,1,2,2,,,2,,,,,,,,,,,,
123330,3,3,1,1,2,,2,,,,,,,,,,,,
123331,4,4,1,1,1,1,1,1,1,2,1,1,48,1,1,,,,
123332,3,3,1,1,2,,2,,,,,,,,,,,,
123333,3,3,1,1,1,1,2,,,,,,,,,,,,
123334,2,1,2,1,2,,1,1,1,1,1,1,48,2,,,,,
123335,1,1,2,1,1,1,2,,,,,,,,,,,,
123336,1,1,2,1,1,2,2,,,,,,,,,,,,
123337,3,3,1,1,1,2,2,,,,,,,,,,,,
123338,2,2,2,1,2,,2,,,,,,,,,,,,
123339,1,1,2,1,2,,2,,,,,,,,,,,,
123340,2,2,2,1,2,,2,,,,,,,,,,,,
123341,1,1,2,2,,,2,,2,,,,,2,,,,,
123342,4,4,1,1,1,1,1,2,,,,,,,,2,,2,2
123343,2,2,2,2,,,2,,,,,,,,,,,,
123344,1,1,2,2,,,2,,,,,,,,,,,,
123345,,,,,,,,,,,,,,,,,,,
123346,1,1,2,2,,,2,,,,,,,,,,,,
123347,1,1,2,2,,,2,,,,,,,,,,,,
123348,2,2,2,1,1,1,1,1,1,2,1,1,24,1,1,,,,
123349,2,2,2,1,1,1,1,1,,,,,,,,1,2,1,1
123350,2,2,2,1,2,,2,,,,,,,,,,,,
123351,1,1,1,1,2,,2,,,,,,,,,,,,
123352,1,1,2,2,,,2,,1,2,1,2,1,2,,,,,
123353,1,1,2,2,,,2,,,,,,,,,,,,
123354,3,4,1,1,1,1,2,,,,,,,,,,,,
123355,1,1,2,1,2,,2,,,,,,,,,,,,
123356,2,2,2,2,,,2,,,,,,,,,,,,
123357,1,1,2,2,,,2,,,,,,,,,,,,
123358,1,1,2,1,1,1,2,,1,2,1,1,36,1,2,,,,
123359,,,,,,,,,,,,,,,,,,,
123360,1,1,2,2,,,2,,,,,,,,,,,,
123361,1,1,2,2,,,2,,,,,,,,,,,,
123362,3,3,1,1,1,1,2,,,,,,,,,,,,
123363,,,,,,,,,,,,,,,,,,,
123364,,,,,,,,,,,,,,,,,,,
123365,2,2,2,1,1,2,1,1,2,,,,,1,5,,,,
123366,1,1,2,2,,,2,,,,,,,,,,,,
123367,1,1,2,2,,,2,,,,,,,,,,,,
123368,4,3,2,1,1,1,1,2,1,2,1,1,16,1,4,,,,
123369,1,1,2,1,2,,2,,,,,,,,,,,,
123370,1,1,2,2,,,2,,,,,,,,,,,,
123371,,,,,,,,,1,2,1,1,48,1,9,,,,
123372,3,3,2,2,,,2,,,,,,,,,,,,
123373,1,1,2,1,2,,2,,,,,,,,,,,,
123374,3,3,2,1,2,,2,,,,,,,,,,,,
123375,3,3,1,1,1,1,2,,,,,,,,,,,,
123376,4,4,1,1,2,,1,1,1,2,2,1,48,1,1,,,,
123377,1,1,2,1,1,1,1,1,1,1,1,,7,1,6,,,,
123378,,,,,,,,,,,,,,,,,,,
123379,1,1,2,1,1,1,2,,,,,,,,,,,,
123380,1,1,2,2,,,2,,,,,,,,,,,,
123381,4,4,2,2,,,1,1,1,1,1,,1,1,4,,,,
123382,1,1,2,2,,,2,,,,,,,,,,,,
123383,1,1,2,1,1,1,2,,,,,,,,,,,,
123384,,,,,,,,,,,,,,,,,,,
123385,2,2,2,2,,,2,,,,,,,,,,,,
123386,1,1,2,1,2,,2,,,,,,,,,,,,
123387,3,4,2,1,1,1,1,2,1,2,1,1,48,1,99,,,,
123388,2,2,2,1,1,1,2,,,,,,,,,,,,
123389,2,2,2,2,,,2,,,,,,,,,,,,
123390,4,3,2,1,1,1,1,1,1,1,1,1,6,1,2,,,,
123391,1,1,2,1,2,,2,,,,,,,,,,,,
123392,1,1,2,2,,,1,2,1,2,1,1,15,1,6,,,,
123393,1,1,2,2,,,2,,,,,,,,,,,,
123394,1,1,2,2,,,1,1,1,1,1,1,12,2,,,,,
123395,4,4,2,2,,,2,,1,2,1,1,36,2,,,,,
123396,1,1,1,1,2,,2,,,,,,,,,,,,
123397,1,1,2,1,1,1,2,,,,,,,,,,,,
123398,1,1,2,1,1,1,2,,1,2,1,1,12,1,5,,,,
123399,1,1,2,1,2,,2,,,,,,,,,,,,
123400,2,2,2,2,,,2,,,,,,,,,,,,
123401,4,4,2,1,1,2,2,,,,,,,,,,,,
123402,1,1,2,2,,,2,,,,,,,,,,,,
123403,1,1,2,1,2,,2,,,,,,,,,,,,
123404,1,1,1,1,1,1,1,1,1,2,1,1,40,1,3,,,,
123405,1,1,2,2,,,2,,,,,,,,,,,,
123406,3,3,1,1,1,1,1,1,1,1,1,1,12,1,3,,,,
123407,1,1,2,2,,,2,,,,,,,,,,,,
123408,2,2,1,1,2,,2,,,,,,,,,,,,
123409,4,4,2,2,,,1,1,,,,,,,,,,,
123410,1,1,2,2,,,2,,2,,,,,2,,,,,
123411,1,1,1,1,2,,2,,,,,,,,,,,,
123412,1,1,2,2,,,2,,,,,,,,,,,,
123413,3,3,2,1,1,1,2,,,,,,,,,,,,
123414,1,1,2,2,,,2,,2,,,,,2,,,,,
123415,3,3,1,1,2,,2,,,,,,,,,,,,
123416,3,3,2,1,1,1,2,,,,,,,,,,,,
123417,3,4,1,1,1,1,1,1,1,1,1,,54,1,4,,,,
123418,1,1,2,2,,,2,,2,,,,,2,,,,,
123419,1,1,2,2,,,2,,2,,,,,2,,,,,
123420,2,2,2,1,1,1,2,,1,2,1,2,12,1,4,,,,
123421,3,3,2,2,,,2,,,,,,,,,,,,
123422,1,1,2,2,,,2,,,,,,,,,,,,
123423,1,1,2,1,1,1,2,,,,,,,,,,,,
123424,1,1,2,2,,,2,,,,,,,,,,,,
123425,3,2,2,1,2,,2,,,,,,,,,,,,
123426,,,,,,,,,,,,,,,,1,1,1,2
123427,3,3,2,2,,,2,,,,,,,,,,,,
